ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-05-05,778.9349323806528,508.25124612870775,882.3133087359183,778.9349323806528,778.9349323806528,-91.40215407475432,-91.40215407475432,-91.40215407475432,15.580868309659436,15.580868309659436,15.580868309659436,-106.98302238441376,-106.98302238441376,-106.98302238441376,0.0,0.0,0.0,687.5327783058984
2023-05-06,778.9920436074865,455.3348090663654,849.9429179199127,778.9920436074865,778.9920436074865,-130.4612811528235,-130.4612811528235,-130.4612811528235,-22.550625849205165,-22.550625849205165,-22.550625849205165,-107.91065530361833,-107.91065530361833,-107.91065530361833,0.0,0.0,0.0,648.530762454663
2023-05-07,779.0491548343202,151.79831792663322,521.3241458790384,779.0491548343202,779.0491548343202,-446.9740139090361,-446.9740139090361,-446.9740139090361,-338.3001723627701,-338.3001723627701,-338.3001723627701,-108.67384154626596,-108.67384154626596,-108.67384154626596,0.0,0.0,0.0,332.07514092528413
2023-05-08,779.106266061154,600.5284223265558,1006.6759930374267,779.106266061154,779.106266061154,27.930770402443706,27.930770402443706,27.930770402443706,137.16212051026702,137.16212051026702,137.16212051026702,-109.23135010782332,-109.23135010782332,-109.23135010782332,0.0,0.0,0.0,807.0370364635977
2023-05-09,779.1633772879877,575.9973007343996,966.900898497572,779.1633772879877,779.1633772879877,-8.586304127780952,-8.586304127780952,-8.586304127780952,100.95735954754873,100.95735954754873,100.95735954754873,-109.54366367532968,-109.54366367532968,-109.54366367532968,0.0,0.0,0.0,770.5770731602067
2023-05-10,779.2204885148215,570.6095008022337,938.4909830724105,779.2204885148215,779.2204885148215,-30.285667474707108,-30.285667474707108,-30.285667474707108,79.28833281431697,79.28833281431697,79.28833281431697,-109.57400028902408,-109.57400028902408,-109.57400028902408,0.0,0.0,0.0,748.9348210401143
2023-05-11,779.2775997416551,519.9552455320097,879.252965249847,779.2775997416551,779.2775997416551,-81.42711423927345,-81.42711423927345,-81.42711423927345,27.862117030433353,27.862117030433353,27.862117030433353,-109.2892312697068,-109.2892312697068,-109.2892312697068,0.0,0.0,0.0,697.8504855023816
2023-05-12,779.3347109684888,504.05479522819803,888.8753785428671,779.3347109684888,779.3347109684888,-93.07980314392499,-93.07980314392499,-93.07980314392499,15.58086831016306,15.58086831016306,15.58086831016306,-108.66067145408805,-108.66067145408805,-108.66067145408805,0.0,0.0,0.0,686.2549078245638
2023-05-13,779.3918221953226,440.5129326914579,834.0341450267837,779.3918221953226,779.3918221953226,-130.2153479149219,-130.2153479149219,-130.2153479149219,-22.550625849286902,-22.550625849286902,-22.550625849286902,-107.66472206563496,-107.66472206563496,-107.66472206563496,0.0,0.0,0.0,649.1764742804007
2023-05-14,779.4489334221563,158.89886134577344,524.476151377037,779.4489334221563,779.4489334221563,-444.5835236904759,-444.5835236904759,-444.5835236904759,-338.3001723627219,-338.3001723627219,-338.3001723627219,-106.28335132775395,-106.28335132775395,-106.28335132775395,0.0,0.0,0.0,334.8654097316804
2023-05-15,779.50604464899,608.5434623789952,1000.4931528923415,779.50604464899,779.50604464899,32.657717456534726,32.657717456534726,32.657717456534726,137.1621205091906,137.1621205091906,137.1621205091906,-104.50440305265589,-104.50440305265589,-104.50440305265589,0.0,0.0,0.0,812.1637621055247
2023-05-16,779.5631558758238,578.7984677655281,968.6111890715772,779.5631558758238,779.5631558758238,-1.3643692071886835,-1.3643692071886835,-1.3643692071886835,100.95735954821798,100.95735954821798,100.95735954821798,-102.32172875540667,-102.32172875540667,-102.32172875540667,0.0,0.0,0.0,778.1987866686351
2023-05-17,779.6202671026575,572.9868913048953,948.7608350262226,779.6202671026575,779.6202671026575,-20.44681137788322,-20.44681137788322,-20.44681137788322,79.28833281326223,79.28833281326223,79.28833281326223,-99.73514419114545,-99.73514419114545,-99.73514419114545,0.0,0.0,0.0,759.1734557247743
